sr no,date,start.time,end.time,transect,species,count,source,centroid.lat,centroid.long,management.regime,total.visits,distance.from.village,length,minimum.elevation,average.elevation,maximum.elevation
5389,10/06/2023,07:02,08:09,7,Ashy Drongo,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5390,10/06/2023,07:02,08:09,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5391,10/06/2023,07:02,08:09,7,Maroon Oriole,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5392,10/06/2023,07:02,08:09,7,Silver-eared Mesia,8,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5393,10/06/2023,07:02,08:09,7,Mountain Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5394,10/06/2023,07:02,08:09,7,Long-tailed Minivet,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5395,10/06/2023,07:02,08:09,7,Yellow-bellied Fantail,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5396,10/06/2023,07:02,08:09,7,Striated Bulbul,4,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5397,10/06/2023,07:02,08:09,7,Nepal Fulvetta,6,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5398,10/07/2023,06:56,08:43,7,Black-throated Tit,9,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5399,10/07/2023,06:56,08:43,7,Mountain Bulbul,4,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5400,10/07/2023,06:56,08:43,7,Red-faced Liocichla,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5401,10/07/2023,06:56,08:43,7,Rusty-fronted Barwing,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5402,10/07/2023,06:56,08:43,7,Blue-winged Minla,7,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5403,10/07/2023,06:56,08:43,7,Black-headed Shrike-Babbler,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5404,10/07/2023,06:56,08:43,7,Beautiful Sibia,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5405,10/07/2023,06:56,08:43,7,Stripe-throated Yuhina,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5406,10/07/2023,06:56,08:43,7,Spotted Forktail,2,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5407,10/07/2023,06:56,08:43,7,Whiskered Yuhina,9,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5408,10/07/2023,06:56,08:43,7,Grey Sibia,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5409,12/05/2023,07:05,08:40,7,Great Barbet,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5410,12/05/2023,07:05,08:40,7,Golden-throated Barbet,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5411,12/05/2023,07:05,08:40,7,Long-tailed Minivet,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5412,12/05/2023,07:05,08:40,7,Maroon Oriole,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5413,12/05/2023,07:05,08:40,7,White-throated Fantail,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5414,12/05/2023,07:05,08:40,7,Black-throated Tit,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5415,12/05/2023,07:05,08:40,7,Yellow-bellied Fantail,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5416,12/05/2023,07:05,08:40,7,Mountain Bulbul,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5417,12/05/2023,07:05,08:40,7,Himalayan Black Bulbul,4,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5418,12/05/2023,07:05,08:40,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5419,12/05/2023,07:05,08:40,7,Bar-throated Minla,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5420,12/06/2023,07:00,08:25,7,Black-headed Shrike-Babbler,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5421,12/06/2023,07:00,08:25,7,Beautiful Sibia,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5422,12/06/2023,07:00,08:25,7,Whiskered Yuhina,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5423,12/06/2023,07:00,08:25,7,Ashy Drongo,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5424,12/06/2023,07:00,08:25,7,Hill Partridge,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5425,12/06/2023,07:00,08:25,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5426,12/06/2023,07:00,08:25,7,Mountain Imperial-Pigeon,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5427,12/06/2023,07:00,08:25,7,Great Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5428,12/06/2023,07:00,08:25,7,Rufous Woodpecker,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5429,12/06/2023,07:00,08:25,7,Yellow-bellied Fantail,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5430,01/09/2024,07:13,08:18,7,Great Barbet,5,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5431,01/09/2024,07:13,08:18,7,Mrs. Gould's Sunbird,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5432,01/09/2024,07:13,08:18,7,Ashy Bulbul,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5433,01/09/2024,07:13,08:18,7,Whiskered Yuhina,6,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5434,01/09/2024,07:13,08:18,7,Beautiful Sibia,7,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5435,01/09/2024,07:13,08:18,7,Golden-throated Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5436,01/09/2024,07:13,08:18,7,Mountain Bulbul,6,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5437,01/09/2024,07:13,08:18,7,Hill Partridge,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5438,01/09/2024,07:13,08:18,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5439,01/09/2024,07:13,08:18,7,Himalayan Black Bulbul,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5440,01/09/2024,07:13,08:18,7,Ashy Drongo,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5441,01/10/2024,07:06,08:12,7,Hill Partridge,3,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5442,01/10/2024,07:06,08:12,7,Mountain Bulbul,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5443,01/10/2024,07:06,08:12,7,Red-tailed Minla,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5444,01/10/2024,07:06,08:12,7,Beautiful Sibia,5,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5445,01/10/2024,07:06,08:12,7,Great Barbet,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5446,01/10/2024,07:06,08:12,7,Himalayan Black Bulbul,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5447,01/10/2024,07:06,08:12,7,Blue-winged Minla,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5448,01/10/2024,07:06,08:12,7,Ashy Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5449,01/10/2024,07:06,08:12,7,Golden-throated Barbet,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5450,01/10/2024,07:06,08:12,7,Black-throated Tit,7,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5451,01/10/2024,07:06,08:12,7,Black-crested Bulbul,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5452,01/10/2024,07:06,08:12,7,Grey Sibia,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5453,01/10/2024,07:06,08:12,7,Himalayan Cutia,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5454,01/10/2024,07:06,08:12,7,Assam Laughingthrush,7,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5455,02/13/2024,07:00,08:49,7,Great Barbet,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5456,02/13/2024,07:00,08:49,7,Whiskered Yuhina,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5457,02/13/2024,07:00,08:49,7,Mrs. Gould's Sunbird,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5458,02/13/2024,07:00,08:49,7,Golden-throated Barbet,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5459,02/13/2024,07:00,08:49,7,Minivet sp.,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5460,02/13/2024,07:00,08:49,7,Blue-winged Laughingthrush,7,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5461,02/13/2024,07:00,08:49,7,Barred Cuckoo-Dove,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5462,02/13/2024,07:00,08:49,7,Hill Partridge,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5463,02/13/2024,07:00,08:49,7,Beautiful Sibia,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5464,02/13/2024,07:00,08:49,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5465,02/14/2024,07:00,08:30,7,Hill Partridge,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5466,02/14/2024,07:00,08:30,7,Golden-throated Barbet,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5467,02/14/2024,07:00,08:30,7,Whiskered Yuhina,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5468,02/14/2024,07:00,08:30,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5469,02/14/2024,07:00,08:30,7,Beautiful Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5470,02/14/2024,07:00,08:30,7,Mountain Imperial-Pigeon,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5471,02/14/2024,07:00,08:30,7,Rusty-fronted Barwing,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5472,02/14/2024,07:00,08:30,7,Assam Laughingthrush,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5473,02/14/2024,07:00,08:30,7,Crested Finchbill,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5474,03/26/2024,07:06,08:48,7,Great Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5475,03/26/2024,07:06,08:48,7,Hill Partridge,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5476,03/26/2024,07:06,08:48,7,Golden-throated Barbet,5,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5477,03/26/2024,07:06,08:48,7,Mountain Imperial-Pigeon,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5478,03/26/2024,07:06,08:48,7,Grey Treepie,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5479,03/26/2024,07:06,08:48,7,Long-tailed Broadbill,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5480,03/26/2024,07:06,08:48,7,Beautiful Sibia,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5481,03/26/2024,07:06,08:48,7,Yellow-bellied Fantail,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5482,03/26/2024,07:06,08:48,7,Long-tailed Thrush,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5483,03/26/2024,07:06,08:48,7,Himalayan Black Bulbul,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5484,03/27/2024,07:03,08:12,7,Kalij Pheasant,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5485,03/27/2024,07:03,08:12,7,Mountain Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5486,03/27/2024,07:03,08:12,7,Barred Cuckoo-Dove,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5487,03/27/2024,07:03,08:12,7,Common Cuckoo,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5488,03/27/2024,07:03,08:12,7,White-throated Fantail,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5489,03/27/2024,07:03,08:12,7,Striated Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5490,03/27/2024,07:03,08:12,7,Himalayan Cutia,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5491,03/27/2024,07:03,08:12,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5492,03/27/2024,07:03,08:12,7,Yellow-cheeked Tit,5,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5493,03/27/2024,07:03,08:12,7,Whiskered Yuhina,5,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5494,04/04/2024,07:12,08:19,7,Great Barbet,4,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5495,04/04/2024,07:12,08:19,7,Beautiful Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5496,04/04/2024,07:12,08:19,7,Hill Partridge,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5497,04/04/2024,07:12,08:19,7,Mountain Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5498,04/04/2024,07:12,08:19,7,Large Hawk-Cuckoo,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5499,04/04/2024,07:12,08:19,7,Mrs. Gould's Sunbird,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5500,04/04/2024,07:12,08:19,7,Blue-winged Minla,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5501,04/04/2024,07:12,08:19,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5502,04/04/2024,07:12,08:19,7,Assam Laughingthrush,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5503,04/04/2024,07:12,08:19,7,Striated Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5504,04/04/2024,07:12,08:19,7,Ashy Drongo,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5505,04/04/2024,07:12,08:19,7,Nepal Fulvetta,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5506,04/04/2024,07:12,08:19,7,Golden-throated Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5507,04/05/2024,07:03,08:17,7,Hill Partridge,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5508,04/05/2024,07:03,08:17,7,Great Barbet,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5509,04/05/2024,07:03,08:17,7,Ashy Drongo,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5510,04/05/2024,07:03,08:17,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5511,04/05/2024,07:03,08:17,7,Mountain Bulbul,4,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5512,04/05/2024,07:03,08:17,7,Large Hawk-Cuckoo,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5513,04/05/2024,07:03,08:17,7,Golden-throated Barbet,2,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5514,04/05/2024,07:03,08:17,7,Rufous-throated Partridge,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5515,04/05/2024,07:03,08:17,7,Beautiful Sibia,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5516,04/05/2024,07:03,08:17,7,Whiskered Yuhina,5,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5517,04/05/2024,07:03,08:17,7,Silver-eared Mesia,7,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5518,04/05/2024,07:03,08:17,7,Striated Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5519,04/05/2024,07:03,08:17,7,Blue-winged Minla,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5520,05/02/2024,07:03,08:41,7,White-throated Fantail,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5521,05/02/2024,07:03,08:41,7,Rufous-throated Partridge,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5522,05/02/2024,07:03,08:41,7,Mountain Imperial-Pigeon,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5523,05/02/2024,07:03,08:41,7,Himalayan Cuckoo,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5524,05/02/2024,07:03,08:41,7,Great Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5525,05/02/2024,07:03,08:41,7,Long-tailed Broadbill,7,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5526,05/02/2024,07:03,08:41,7,Golden-throated Barbet,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5527,05/02/2024,07:03,08:41,7,Yellow-bellied Fantail,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5528,05/03/2024,07:01,08:49,7,Hill Partridge,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5529,05/03/2024,07:01,08:49,7,Kalij Pheasant,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5530,05/03/2024,07:01,08:49,7,Large Hawk-Cuckoo,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5531,05/03/2024,07:01,08:49,7,Great Barbet,2,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5532,05/03/2024,07:01,08:49,7,Scarlet Minivet,9,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5533,05/03/2024,07:01,08:49,7,Striated Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5534,05/03/2024,07:01,08:49,7,Ashy Bulbul,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5535,05/03/2024,07:01,08:49,7,Beautiful Sibia,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5536,05/03/2024,07:01,08:49,7,Rusty-fronted Barwing,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5537,05/03/2024,07:01,08:49,7,Yellow-cheeked Tit,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5538,05/03/2024,07:01,08:49,7,Whiskered Yuhina,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5539,06/04/2024,07:08,08:12,7,Great Barbet,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5540,06/04/2024,07:08,08:12,7,Beautiful Sibia,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5541,06/04/2024,07:08,08:12,7,Hill Partridge,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5542,06/04/2024,07:08,08:12,7,Mountain Bulbul,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5543,06/04/2024,07:08,08:12,7,Ashy Drongo,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5544,06/04/2024,07:08,08:12,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5545,06/04/2024,07:08,08:12,7,Golden-throated Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5546,06/04/2024,07:08,08:12,7,Ward's Trogon,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5547,06/04/2024,07:08,08:12,7,Streak-throated Barwing,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5548,06/04/2024,07:08,08:12,7,Striated Bulbul,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5549,06/04/2024,07:08,08:12,7,Mrs. Gould's Sunbird,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5550,06/04/2024,07:08,08:12,7,Bar-throated Minla,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5551,06/04/2024,07:08,08:12,7,Grey-bellied Tesia,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5552,06/05/2024,07:12,08:17,7,Mrs. Gould's Sunbird,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5553,06/05/2024,07:12,08:17,7,Striated Bulbul,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5554,06/05/2024,07:12,08:17,7,Great Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5555,06/05/2024,07:12,08:17,7,Whiskered Yuhina,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5556,06/05/2024,07:12,08:17,7,Grey Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5557,06/05/2024,07:12,08:17,7,Mountain Bulbul,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5558,06/05/2024,07:12,08:17,7,Hill Partridge,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5559,06/05/2024,07:12,08:17,7,Beautiful Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5560,06/05/2024,07:12,08:17,7,Himalayan Cutia,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5561,06/05/2024,07:12,08:17,7,Blue-winged Minla,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5562,06/05/2024,07:12,08:17,7,Yellow-cheeked Tit,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5563,06/05/2024,07:12,08:17,7,Stripe-throated Yuhina,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5564,06/05/2024,07:12,08:17,7,Chestnut-crowned Warbler,1,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5565,06/05/2024,07:12,08:17,7,Golden-throated Barbet,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5566,07/09/2024,07:11,08:20,7,Hill Partridge,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5567,07/09/2024,07:11,08:20,7,Mrs. Gould's Sunbird,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5568,07/09/2024,07:11,08:20,7,Great Barbet,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5569,07/09/2024,07:11,08:20,7,Ashy Drongo,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5570,07/09/2024,07:11,08:20,7,Beautiful Sibia,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5571,07/09/2024,07:11,08:20,7,Mountain Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5572,07/09/2024,07:11,08:20,7,Blue-winged Minla,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5573,07/09/2024,07:11,08:20,7,Golden-throated Barbet,1,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5574,07/09/2024,07:11,08:20,7,Silver-eared Mesia,6,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5575,07/09/2024,07:11,08:20,7,Grey Sibia,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5576,07/09/2024,07:11,08:20,7,Striated Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5577,07/10/2024,07:14,08:19,7,Great Barbet,3,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5578,07/10/2024,07:14,08:19,7,Beautiful Sibia,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5579,07/10/2024,07:14,08:19,7,Hill Partridge,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5580,07/10/2024,07:14,08:19,7,Mountain Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5581,07/10/2024,07:14,08:19,7,Mrs. Gould's Sunbird,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5582,07/10/2024,07:14,08:19,7,Striated Bulbul,3,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5583,07/10/2024,07:14,08:19,7,Ward's Trogon,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5584,07/10/2024,07:14,08:19,7,Rufous-throated Partridge,3,S+H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5585,07/10/2024,07:14,08:19,7,Assam Laughingthrush,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5586,07/10/2024,07:14,08:19,7,Golden-throated Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5587,07/10/2024,07:14,08:19,7,Silver-eared Mesia,7,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5588,07/10/2024,07:14,08:19,7,Grey Sibia,2,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5589,07/10/2024,07:14,08:19,7,Blue-winged Minla,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5590,08/20/2024,07:09,08:21,7,Great Barbet,2,H,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
5591,08/20/2024,07:09,08:21,7,Whiskered Yuhina,4,S,25.77095,94.97593,non-hunted,,2246.9425,868,2440,2456,2495
